timestamp,close,volume,log_ret
2018-03-14 00:00:00+00:00,241.68692016601562,105895100,-0.005145147417851721
2018-03-15 00:00:00+00:00,241.42361450195312,83433000,-0.0010900432561048927
2018-03-16 00:00:00+00:00,241.6854248046875,100343700,0.0010838560534497455
2018-03-19 00:00:00+00:00,238.41534423828125,109208400,-0.013622686520195233
2018-03-20 00:00:00+00:00,238.82083129882812,59757300,0.0016993144229543954
2018-03-21 00:00:00+00:00,238.36245727539062,78709600,-0.0019211660399535467
2018-03-22 00:00:00+00:00,232.40406799316406,148785900,-0.025314915820499516
2018-03-23 00:00:00+00:00,227.45046997070312,183534800,-0.021545028824779825
2018-03-26 00:00:00+00:00,233.6732940673828,141956100,0.026991460318865464
2018-03-27 00:00:00+00:00,229.6981201171875,129941400,-0.017158035009009913
2018-03-28 00:00:00+00:00,229.0194091796875,146452300,-0.0029591693773362163
2018-03-29 00:00:00+00:00,231.9457550048828,111601600,0.012696773487472028
2018-04-02 00:00:00+00:00,226.93927001953125,186286300,-0.021821080958809906
2018-04-03 00:00:00+00:00,229.84796142578125,119956900,0.012735604328037813
2018-04-04 00:00:00+00:00,232.30715942382812,123715300,0.010642405971300246
2018-04-05 00:00:00+00:00,234.14053344726562,82652600,0.007861046341190187
2018-04-06 00:00:00+00:00,228.92239379882812,179521200,-0.022538450965705555
2018-04-09 00:00:00+00:00,230.05067443847656,105442900,0.00491655389176198
2018-04-10 00:00:00+00:00,233.70858764648438,103529000,0.01577537902341205
2018-04-11 00:00:00+00:00,232.48341369628906,91140200,-0.005256103782492057
2018-04-12 00:00:00+00:00,234.39610290527344,68890500,0.008193548191926628
2018-04-13 00:00:00+00:00,233.70858764648438,85079200,-0.002937444409434528
2018-04-16 00:00:00+00:00,235.63009643554688,63405300,0.008188200078576366
2018-04-17 00:00:00+00:00,238.15090942382812,64682000,0.010641358538310795
2018-04-18 00:00:00+00:00,238.32720947265625,57303900,0.0007400132341097895
2018-04-19 00:00:00+00:00,237.0050506591797,77655900,-0.005563107469178774
2018-04-20 00:00:00+00:00,234.99542236328125,99953100,-0.008515417057037206
2018-04-23 00:00:00+00:00,234.960205078125,65558000,-0.00014987493782729568
2018-04-24 00:00:00+00:00,231.79592895507812,112885500,-0.013558791707718577
2018-04-25 00:00:00+00:00,232.36880493164062,103840900,0.0024684178939980484
2018-04-26 00:00:00+00:00,234.7310028076172,67731900,0.010114403708881682
2018-04-27 00:00:00+00:00,234.9513702392578,57053600,0.0009383679714491236
2018-04-30 00:00:00+00:00,233.1444854736328,82182300,-0.007720186871777116
2018-05-01 00:00:00+00:00,233.55870056152344,74203400,0.0017750690762197761
2018-05-02 00:00:00+00:00,231.98983764648438,86368900,-0.006739872323466825
2018-05-03 00:00:00+00:00,231.4785919189453,136311500,-0.002206173720957808
2018-05-04 00:00:00+00:00,234.47532653808594,91222100,0.012862971290958545
2018-05-07 00:00:00+00:00,235.26864624023438,55304900,0.003377671677968665
2018-05-08 00:00:00+00:00,235.26864624023438,67499200,0.0
2018-05-09 00:00:00+00:00,237.54273986816406,59666100,0.009619527916977415
2018-05-10 00:00:00+00:00,239.7639617919922,72063900,0.009307382238558612
2018-05-11 00:00:00+00:00,240.4955596923828,59871500,0.0030466796953280695
2018-05-14 00:00:00+00:00,240.6100311279297,54790600,0.000475868249678269
2018-05-15 00:00:00+00:00,238.95303344726562,87036100,-0.006910474960120637
2018-05-16 00:00:00+00:00,239.95785522460938,53942600,0.004196284843745841
2018-05-17 00:00:00+00:00,239.7551727294922,56536400,-0.0008450156463003183
2018-05-18 00:00:00+00:00,239.15574645996094,64368000,-0.0025032905224599785
2018-05-21 00:00:00+00:00,240.9538116455078,58025900,0.007490263677298473
2018-05-22 00:00:00+00:00,240.28399658203125,52966400,-0.002783719336108748
2018-05-23 00:00:00+00:00,240.94500732421875,64694200,0.002747179212151389
2018-05-24 00:00:00+00:00,240.45143127441406,76043800,-0.0020506018872821887
2018-05-25 00:00:00+00:00,239.8785400390625,56374800,-0.0023854081203348266
2018-05-29 00:00:00+00:00,237.11964416503906,115908600,-0.011567870615024858
2018-05-30 00:00:00+00:00,240.28399658203125,69678400,0.013256701410490563
2018-05-31 00:00:00+00:00,238.81202697753906,93519900,-0.006144798385811389
2018-06-01 00:00:00+00:00,241.15652465820312,71258400,0.009769458101650403
2018-06-04 00:00:00+00:00,242.30235290527344,45385200,0.004740135906910958
2018-06-05 00:00:00+00:00,242.47872924804688,51135000,0.0007276536030337068
2018-06-06 00:00:00+00:00,244.5059356689453,62732200,0.008325593295495745
2018-06-07 00:00:00+00:00,244.47950744628906,72969400,-0.00010809410813386488
2018-06-08 00:00:00+00:00,245.20223999023438,72139700,0.0029518481034562804
2018-06-11 00:00:00+00:00,245.5284423828125,58892500,0.001329456063543137
2018-06-12 00:00:00+00:00,245.84573364257812,72329000,0.0012914447659056385
2018-06-13 00:00:00+00:00,245.06129455566406,79070600,-0.0031958790953069997
2018-06-14 00:00:00+00:00,245.6782684326172,77097600,0.002514466933403448
2018-06-15 00:00:00+00:00,245.36480712890625,120041600,-0.0012767162877965286
2018-06-18 00:00:00+00:00,244.8601837158203,52917600,-0.002058742825208947
2018-06-19 00:00:00+00:00,243.92166137695312,97531500,-0.0038402551228073965
2018-06-20 00:00:00+00:00,244.3377685546875,53785500,0.0017044515803028729
2018-06-21 00:00:00+00:00,242.80601501464844,71061400,-0.0062887329772834425
2018-06-22 00:00:00+00:00,243.24867248535156,54898500,0.0018214312276685068
2018-06-25 00:00:00+00:00,239.9374542236328,137854200,-0.013705981666144515
2018-06-26 00:00:00+00:00,240.4686737060547,68547400,0.002211544224983875
2018-06-27 00:00:00+00:00,238.4766082763672,105110700,-0.008318599188848518
2018-06-28 00:00:00+00:00,239.8401336669922,76650500,0.005701364658891262
2018-06-29 00:00:00+00:00,240.1853790283203,97592500,0.001438446131412065
2018-07-02 00:00:00+00:00,240.69891357421875,63554800,0.002135793366555478
2018-07-03 00:00:00+00:00,239.8489227294922,42187100,-0.0035375946657213602
2018-07-05 00:00:00+00:00,241.8055877685547,56925900,0.008124810461052887
2018-07-06 00:00:00+00:00,243.85089111328125,66493700,0.008422889534745997
2018-07-09 00:00:00+00:00,246.04656982421875,50550400,0.008963889744829867
2018-07-10 00:00:00+00:00,246.9319305419922,51966800,0.0035918875529075247
2018-07-11 00:00:00+00:00,245.12579345703125,77054700,-0.0073411923373656734
2018-07-12 00:00:00+00:00,247.34814453125,60124700,0.009025314795956394
2018-07-13 00:00:00+00:00,247.54287719726562,48216000,0.0007869719494433453
2018-07-16 00:00:00+00:00,247.32151794433594,48201000,-0.000894625961644296
2018-07-17 00:00:00+00:00,248.32203674316406,52315500,0.004037256808272792
2018-07-18 00:00:00+00:00,248.84437561035156,44593500,0.0021012644716105248
2018-07-19 00:00:00+00:00,247.90582275390625,61412100,-0.003778776440742759
2018-07-20 00:00:00+00:00,247.62266540527344,82337700,-0.0011428500528966904
2018-07-23 00:00:00+00:00,248.0829620361328,47047600,0.0018571375335421217
2018-07-24 00:00:00+00:00,249.33123779296875,68026900,0.005019070133958164
2018-07-25 00:00:00+00:00,251.45620727539062,78882900,0.0084865635390951
2018-07-26 00:00:00+00:00,250.8629608154297,57919500,-0.0023620310490451266
2018-07-27 00:00:00+00:00,249.16311645507812,76768700,-0.006799049033044569
2018-07-30 00:00:00+00:00,247.86158752441406,63742500,-0.005237292614378865
2018-07-31 00:00:00+00:00,249.08335876464844,68570500,0.004917139055537372
2018-08-01 00:00:00+00:00,248.66732788085938,53853300,-0.001671644025133639
2018-08-02 00:00:00+00:00,250.0218963623047,63426400,0.005432528905659336
2018-08-03 00:00:00+00:00,251.09329223632812,53935400,0.004276052815422859
2018-08-06 00:00:00+00:00,252.01400756835938,39400900,0.0036601192638229638
2018-08-07 00:00:00+00:00,252.8462371826172,43196600,0.0032968742408565396
2018-08-08 00:00:00+00:00,252.74005126953125,42114600,-0.00042005061083576147
2018-08-09 00:00:00+00:00,252.3946533203125,35717000,-0.001367548101170861
2018-08-10 00:00:00+00:00,250.70362854003906,77076000,-0.006722468390692482
2018-08-13 00:00:00+00:00,249.76513671875,65732900,-0.0037504555189006184
2018-08-14 00:00:00+00:00,251.35888671875,43842000,0.00636072229184568
2018-08-15 00:00:00+00:00,249.4818572998047,102925400,-0.007495549152059663
2018-08-16 00:00:00+00:00,251.50050354003906,69967900,0.008058795370690083
2018-08-17 00:00:00+00:00,252.38583374023438,65618500,0.003514011179579688
2018-08-20 00:00:00+00:00,252.9259796142578,39807500,0.002137872361089862
