timestamp,close,log_ret,h_filtered,P_filtered,sigma_filtered,innovation,P_obs
2018-03-15 00:00:00+00:00,241.42361450195312,-0.0010900432561047817,-9.012941418322704,1.6662138951538696,0.013593086347929665,-0.001097179879004804,0.000124265344800649
2018-03-16 00:00:00+00:00,241.6854248046875,0.0010838560534497455,-9.033145742056485,1.624109553262151,0.013385822200741807,0.0010811275659936108,0.0001267807604644106
2018-03-19 00:00:00+00:00,238.41534423828125,-0.013622686520195233,-8.781676225783745,1.583964435531366,0.015103291807088786,-0.013637763240552984,0.0001242293180226523
2018-03-20 00:00:00+00:00,238.82083129882807,0.0016993144229541736,-8.813605756410636,1.5456740881545288,0.014793111922575528,0.001789971217421144,0.00015920197063946413
2018-03-21 00:00:00+00:00,238.36245727539065,-0.001921166039953213,-8.786313844163422,1.5091408458218585,0.014928034610954018,-0.0018491757335276238,0.00015420765209012347
2018-03-22 00:00:00+00:00,232.4040679931641,-0.025314915820499516,-8.389529385315253,1.474273277563388,0.018124683635946458,-0.02523431083995707,0.00015837123156677935
2018-03-23 00:00:00+00:00,227.45046997070312,-0.021545028824779936,-8.122924509326383,1.4409856884067405,0.020623191331757433,-0.021268091403087427,0.00023429434631792076
2018-03-26 00:00:00+00:00,233.6732940673828,0.026991460318865464,-8.441564090166958,1.409197670180312,0.01751614352199849,0.027421713734001353,0.0003047954200641116
2018-03-27 00:00:00+00:00,229.6981201171875,-0.017158035009009913,-8.22861154155928,1.3788336957063045,0.01941029742141494,-0.016917704798680714,0.0002224324666652916
2018-03-28 00:00:00+00:00,229.0194091796875,-0.0029591693773362163,-8.208203430352212,1.3498227514017527,0.019538393118293612,-0.002602438437337709,0.00027443576500472527
2018-03-29 00:00:00+00:00,231.9457550048828,0.012696773487472028,-8.367392121174307,1.3220980039628407,0.01798110472238327,0.01306167148583234,0.00027995577153407727
2018-04-02 00:00:00+00:00,226.93927001953125,-0.021821080958809906,-8.111374493080149,1.2955964973676277,0.020369070423515583,-0.02155135855770395,0.00023916542334144274
2018-04-03 00:00:00+00:00,229.84796142578125,0.012735604328037813,-8.263683324717551,1.2702588769108267,0.018815781820732055,0.013151991750013955,0.00030791511704390644
2018-04-04 00:00:00+00:00,232.30715942382807,0.010642405971300025,-8.398980045828994,1.246029137394471,0.017531844240888102,0.010963847416548995,0.00026485057002032783
2018-04-05 00:00:00+00:00,234.1405334472656,0.007861046341190187,-8.505558804692502,1.2228543929509839,0.016573958122989663,0.008103930056287631,0.00023167180988950997
2018-04-06 00:00:00+00:00,228.92239379882807,-0.022538450965705784,-8.226496849554128,1.2006846662792148,0.019002915931878448,-0.02235420018490694,0.00020848234538175758
2018-04-09 00:00:00+00:00,230.05067443847656,0.004916553891762201,-8.294424941796585,1.1794726953368453,0.018319698377513977,0.00525017006610272,0.0002746026472545452
2018-04-10 00:00:00+00:00,233.7085876464844,0.01577537902341205,-8.486147503758987,1.1591737557603947,0.01660291440589549,0.0160672600910543,0.0002567373874149213
2018-04-11 00:00:00+00:00,232.48341369628903,-0.005256103782492392,-8.429825110170318,1.1397454974819947,0.01703569606379746,-0.005069529383898888,0.00021240787595190822
2018-04-12 00:00:00+00:00,234.39610290527344,0.008193548191926848,-8.538279075612792,1.1211477941845187,0.016099033118714117,0.008406894805603181,0.00022452456695507363
2018-04-13 00:00:00+00:00,233.7085876464844,-0.0029374444094344165,-8.509231012266659,1.10334260438716,0.01629824769072368,-0.0027815524574411887,0.00020168476928641933
2018-04-16 00:00:00+00:00,235.63009643554688,0.008188200078576366,-8.619066770201014,1.086293843085307,0.015394474160284957,0.00835649079219628,0.00020752580676650583
2018-04-17 00:00:00+00:00,238.15090942382807,0.010641358538310577,-8.763983483943468,1.0699672629840218,0.014289277700791093,0.010754149788009173,0.00018616343714896014
2018-04-18 00:00:00+00:00,238.32720947265625,0.0007400132341100113,-8.778190950284174,1.0543303444659733,0.014160424928615094,0.0007848287200331276,0.00016131324521903584
2018-04-19 00:00:00+00:00,237.0050506591797,-0.005563107469178774,-8.704271600201528,1.039352193524055,0.014666096992449112,-0.005526130083470219,0.00015904535304323125
2018-04-20 00:00:00+00:00,234.99542236328125,-0.008515417057037206,-8.595236971202974,1.025003446967805,0.015460095559983067,-0.0084471647626511,0.0001710723248514696
2018-04-23 00:00:00+00:00,234.960205078125,-0.00014987493782729568,-8.600181306918763,1.011256184282472,0.015395444416675242,-3.2595032966689215e-05,0.00019050434584199396
2018-04-24 00:00:00+00:00,231.79592895507807,-0.0135587917077188,-8.435903362373846,0.998083845581353,0.01668590045183788,-0.01344539720496826,0.00018955556793683121
2018-04-25 00:00:00+00:00,232.36880493164065,0.00246841789399827,-8.474039133441082,0.9854611551468434,0.01634493979295651,0.0026613833005819957,0.0002229280425958732
2018-04-26 00:00:00+00:00,234.7310028076172,0.010114403708881461,-8.60187494573583,0.9733640501043668,0.015309725994906494,0.010286470373819807,0.0002146652220440803
2018-04-27 00:00:00+00:00,234.9513702392578,0.0009383679714491236,-8.62021953341062,0.9617696138167385,0.015147972793676735,0.0010467433487054802,0.00018918220468089282
2018-04-30 00:00:00+00:00,233.1444854736328,-0.007720186871777116,-8.5295601061143,0.9506560136252439,0.015828422678216977,-0.0076217037419852645,0.0001857681053666107
2018-05-01 00:00:00+00:00,233.55870056152344,0.0017750690762197761,-8.558646365609528,0.9400024425982666,0.015579133169422839,0.0019155670015445789,0.00020315391965453278
2018-05-02 00:00:00+00:00,231.9898376464844,-0.006739872323466714,-8.484379051353164,0.9297890649792815,0.016147889926520213,-0.006614664535676819,0.00019738373993627144
2018-05-03 00:00:00+00:00,231.4785919189453,-0.002206173720957919,-8.467287138743494,0.9199969650537307,0.016266557778795918,-0.0020458458583752356,0.00021239123721288186
2018-05-04 00:00:00+00:00,234.47532653808597,0.012862971290958545,-8.624109763688747,0.9106080991792322,0.015022159478474724,0.013030679005905228,0.0002159910289680005
2018-05-07 00:00:00+00:00,235.2686462402344,0.003377671677968665,-8.672112691889742,0.9016052507459177,0.014649403082051454,0.0034687322411732697,0.00018498176306989042
2018-05-08 00:00:00+00:00,235.2686462402344,0.0,-8.677391965694865,0.8929719878538696,0.0145950261296031,6.812276191203677e-05,0.0001764029596338563
2018-05-09 00:00:00+00:00,237.5427398681641,0.009619527916977415,-8.804362852322773,0.8846926235127897,0.01368308544187442,0.009684348775995855,0.000175473714104756
2018-05-10 00:00:00+00:00,239.7639617919922,0.009307382238558391,-8.932447736968797,0.8767521781853989,0.012821525430736003,0.009315956767750199,0.0001547801278128922
2018-05-11 00:00:00+00:00,240.4955596923828,0.0030466796953280695,-8.976593093489997,0.8691363445109334,0.012529686834018235,0.0030020677662031445,0.00013637715267451094
2018-05-14 00:00:00+00:00,240.6100311279297,0.000475868249678269,-8.983313367700903,0.8618314540584822,0.012476258606997755,0.0004132548063922214,0.0001305504141435264
2018-05-15 00:00:00+00:00,238.9530334472656,-0.006910474960120748,-8.882124234985477,0.8548244459720785,0.013112240945629681,-0.0069763543896214026,0.00012967937044561402
2018-05-16 00:00:00+00:00,239.95785522460935,0.004196284843745841,-8.941737704693002,0.8481028373805014,0.012716486247006172,0.004169758200666406,0.0001433033867798778
2018-05-17 00:00:00+00:00,239.7551727294922,-0.0008450156463002072,-8.930103202850878,0.8416546954547466,0.012780371462988735,-0.0008959704735191357,0.0001351016117338298
2018-05-18 00:00:00+00:00,239.1557464599609,-0.00250329052246009,-8.895333140839101,0.8354686110052518,0.012994449242569543,-0.0025502621391089646,0.00013665644045702066
