timestamp,h_L2,h_L3,difference_L2_minus_L3,absolute_error,squared_error,delta_h_L2,delta_h_L3,delta_difference
2023-03-30 00:00:00+00:00,-8.96778011187266,-9.024522677650385,0.05674256577772496,0.05674256577772496,0.003219718771039444,-0.11265161784850264,-0.07677211841173381,-0.035879499436768825
2023-03-31 00:00:00+00:00,-9.150490461674632,-9.212810309481377,0.06231984780674438,0.06231984780674438,0.003883763430655782,-0.18271034980197243,-0.18828763183099184,0.005577282029019415
2023-04-03 00:00:00+00:00,-9.189460221625714,-9.265948893807176,0.07648867218146194,0.07648867218146194,0.005850516972083149,-0.03896975995108143,-0.05313858432579899,0.014168824374717559
2023-04-04 00:00:00+00:00,-9.127698010192788,-9.177621325836151,0.04992331564336361,0.04992331564336361,0.0024923374448269134,0.06176221143292615,0.08832756797102448,-0.026565356538098328
2023-04-05 00:00:00+00:00,-9.044034354731965,-9.13708736590492,0.09305301117295528,0.09305301117295528,0.00865886288835414,0.083663655460823,0.04053395993123132,0.04312969552959167
2023-04-06 00:00:00+00:00,-9.108020609767555,-9.190665850763477,0.0826452409959213,0.0826452409959213,0.00683023585927391,-0.06398625503559074,-0.05357848485855676,-0.010407770177033981
2023-04-10 00:00:00+00:00,-9.15810165808573,-9.202969298998044,0.04486764091231343,0.04486764091231343,0.002013105201036302,-0.05008104831817484,-0.012303448234566972,-0.037777600083607865
2023-04-11 00:00:00+00:00,-9.145373288404448,-9.204027003472676,0.05865371506822825,0.05865371506822825,0.003440258291304906,0.012728369681282103,-0.0010577044746327147,0.013786074155914818
2023-04-12 00:00:00+00:00,-9.038100736549946,-9.141044446397329,0.10294370984738244,0.10294370984738244,0.010597407397142064,0.10727255185450169,0.0629825570753475,0.044289994779154185
2023-04-13 00:00:00+00:00,-9.249885527763611,-9.327280191660094,0.07739466389648264,0.07739466389648264,0.005989933999649514,-0.211784791213665,-0.1862357452627652,-0.025549045950899796
2023-04-14 00:00:00+00:00,-9.238624555748377,-9.284063562134383,0.0454390063860064,0.0454390063860064,0.00206470330134753,0.011260972015234572,0.043216629525710815,-0.03195565751047624
2023-04-17 00:00:00+00:00,-9.268035251258253,-9.3346487791456,0.06661352788734654,0.06661352788734654,0.004437362097598294,-0.02941069550987585,-0.05058521701121599,0.021174521501340138
2023-04-18 00:00:00+00:00,-9.26314795850634,-9.339786656543287,0.07663869803694823,0.07663869803694823,0.005873490036798532,0.0048872927519134635,-0.005137877397688229,0.010025170149601692
2023-04-19 00:00:00+00:00,-9.21942517439332,-9.33194159280281,0.11251641840948956,0.11251641840948956,0.012659944411699322,0.043722784113018776,0.007845063740477443,0.03587772037254133
2023-04-20 00:00:00+00:00,-9.16828676727244,-9.24112368661438,0.07283691934194003,0.07283691934194003,0.005305216819224278,0.05113840712088091,0.09081790618843044,-0.03967949906754953
2023-04-21 00:00:00+00:00,-9.174384796044198,-9.24923916620889,0.07485437016469199,0.07485437016469199,0.00560317673275273,-0.006098028771758024,-0.008115479594509978,0.002017450822751954
2023-04-24 00:00:00+00:00,-9.179629361049344,-9.261269801059576,0.08164044001023285,0.08164044001023285,0.006665161445064429,-0.005244565005146029,-0.012030634850686894,0.006786069845540865
2023-04-25 00:00:00+00:00,-8.972102264703244,-9.01526365329948,0.04316138859623564,0.04316138859623564,0.00186290546555526,0.20752709634609978,0.246006147760097,-0.03847905141399721
2023-04-26 00:00:00+00:00,-8.918005928226142,-8.958530604006897,0.04052467578075536,0.04052467578075536,0.00164224934713534,0.05409633647710166,0.05673304929258194,-0.00263671281548028
2023-04-27 00:00:00+00:00,-9.137059882678418,-9.216197465472383,0.07913758279396532,0.07913758279396532,0.006262757010471716,-0.21905395445227605,-0.257666861465486,0.03861290701320996
2023-04-28 00:00:00+00:00,-9.274823862570589,-9.33886489045996,0.06404102788937038,0.06404102788937038,0.004101253253127116,-0.1377639798921706,-0.12266742498757566,-0.015096554904594939
2023-05-01 00:00:00+00:00,-9.243559068371528,-9.317807771054284,0.07424870268275541,0.07424870268275541,0.00551286985007221,0.031264794199060475,0.02105711940567545,0.010207674793385024
2023-05-02 00:00:00+00:00,-9.08082251777804,-9.137075852112016,0.0562533343339755,0.0562533343339755,0.003164437623690027,0.1627365505934879,0.1807319189422678,-0.017995368348779905
2023-05-03 00:00:00+00:00,-8.91675545207932,-9.037260759971872,0.12050530789255198,0.12050530789255198,0.014521529230278751,0.16406706569872043,0.09981509214014395,0.06425197355857648
2023-05-04 00:00:00+00:00,-8.90600714398757,-8.940785670469095,0.03477852648152613,0.03477852648152613,0.001209545904226214,0.010748308091750758,0.09647508950277661,-0.08572678141102585
2023-05-05 00:00:00+00:00,-9.093827234487073,-9.178803730085168,0.08497649559809517,0.08497649559809517,0.007221004804133088,-0.18782009049950332,-0.23801805961607236,0.05019796911656904
2023-05-08 00:00:00+00:00,-9.11854052572451,-9.180182833443956,0.061642307719445455,0.061642307719445455,0.003799774100978805,-0.02471329123743793,-0.001379103358788214,-0.023334187878649715
2023-05-09 00:00:00+00:00,-9.071507703802205,-9.113781163451977,0.04227345964977225,0.04227345964977225,0.0017870453907609224,0.047032821922305956,0.06640166999197916,-0.019368848069673206
2023-05-10 00:00:00+00:00,-9.14088900483709,-9.17790059890106,0.037011594063969255,0.037011594063969255,0.0013698580951560441,-0.06938130103488582,-0.06411943544908283,-0.005261865585802994
2023-05-11 00:00:00+00:00,-9.103158443261712,-9.150079668501066,0.0469212252393536,0.0469212252393536,0.0022016013779621534,0.03773056157537802,0.02782093039999367,0.009909631175384348
2023-05-12 00:00:00+00:00,-9.041593754828884,-9.129277632857844,0.08768387802895994,0.08768387802895994,0.007688462466197523,0.06156468843282781,0.020802035643221473,0.040762652789606335
2023-05-15 00:00:00+00:00,-9.080944757206234,-9.176400748354537,0.09545599114830239,0.09545599114830239,0.009111846246104784,-0.039351002377349786,-0.047123115496692236,0.00777211311934245
2023-05-16 00:00:00+00:00,-9.038281714010298,-9.076666265672614,0.03838455166231647,0.03838455166231647,0.001473373806317042,0.04266304319593672,0.09973448268192264,-0.05707143948598592
2023-05-17 00:00:00+00:00,-9.184252019383234,-9.242416658935689,0.0581646395524551,0.0581646395524551,0.0033831252942670242,-0.14597030537293598,-0.1657503932630746,0.01978008789013863
